002017001|3|false|Flanes
015006001|3|true|Flanes
004004002|3|false|Frizantes
002005005|3|false|Frutal
002007002|3|false|Frutas
012001|2|undefined|Frutas
002009001|3|false|Frutas Secas
002009|2|undefined|Frutas Secas
012|1|undefined|Frutas y Verduras
016001001|3|false|Fósforos
013|1|undefined|Galletitas
013003|2|undefined|Galletitas Dulces Envasadas
013004|2|undefined|Galletitas Saladas
013002001|3|false|Galletitas de Arroz
013002|2|undefined|Galletitas de Arroz
005004|2|undefined|Gaseosas
005001001|3|true|Gasificadas
005002001|3|true|Gasificadas
002017002|3|false|Gelatinas
002001003|3|true|Girasol
002001004|3|false|Girasol Alto Oleico
018005001|3|false|Glicerinas
014|1|undefined|Golosinas
014006001|3|false|Gomitas
014006|2|undefined|Gomitas
003004003|3|true|Grande
013004003|3|false|Grisines / Marineras
002016001|3|true|Guiseros
001004001|3|true|Hamburguesas
001004|2|undefined|Hamburguesas
002015004|3|false|Hamburguesas / Panchos
002010|2|undefined|Harinas
001005001|3|false|Helados
001005|2|undefined|Helados
005005001|3|false|Hierbas
005005|2|undefined|Hierbas
018004|2|undefined|Higiene Bucal
013003002|3|false|Hojaldre
002011001|3|true|Huevos
002011|2|undefined|Huevos
015003005|3|false|Infantil
002012|2|undefined|Infusiones
016003002|3|false|Inodoros
016004|2|undefined|Insecticidas
002003003|3|false|Integral
002016002|3|false|Integrales / Otros
005006001|3|false|Isotónicas
005006|2|undefined|Isotónicas
018005|2|undefined|Jabones
016009004|3|true|Jabón Liquido
018005002|3|false|Jabón de Tocador
016009002|3|true|Jabón en Pan
016009003|3|true|Jabón en Polvo
011003002|3|true|Jamón Cocido
002006003|3|false|Jugo de Limón
005007|2|undefined|Jugos
002016003|3|true|Largos
004003002|3|true|Lata
016005001|3|true|Lavandinas
016005|2|undefined|Lavandinas
016006001|3|true|Lavavajillas
016006|2|undefined|Lavavajillas
015003|2|undefined|Leche
003002003|3|false|Leche Infantil
002013|2|undefined|Leche en Polvo
003002002|3|false|Leche en Polvo Bebes / Niños
012002010|3|false|Lechuga
002014001|3|false|Legumbres
002014|2|undefined|Legumbres
015004001|3|false|Levadura / Grasa
015004|2|undefined|Levadura / Grasa
004005001|3|false|Licores
004005|2|undefined|Licores
015006002|3|true|Light
005004002|3|true|Lima Limón
016007|2|undefined|Limpiadores
016|1|undefined|Limpieza
012001006|3|false|Limón
005007003|3|false|Listos
016002007|3|false|Lustramuebles
015|1|undefined|Lácteos
018005003|3|false|Líquidos
002015005|3|false|Madalenas
004008002|3|false|Malbec
004009005|3|false|Malbec
018008001|3|false|Manos / Cuerpo
018009002|3|false|Manos / Uñas
015005001|3|true|Manteca
015005|2|undefined|Manteca / Margarina
012001008|3|false|Manzana
002021003|3|false|Maní
018009001|3|false|Maquillaje
015005002|3|false|Margarina
018002002|3|true|Masculinos
002012006|3|true|Mate Cocido
002006004|3|true|Mayonesa
002001005|3|true|Maíz
002005006|3|false|Maíz
